10740	KNDI	자동차관련부품	0.59	0.27	1.87	칸디 테크놀로지스 그룹	1.0950
10741	KNSA	바이오	0.24	4.41	114.13	키닉사 파머슈티컬스 인터내셔널	27.7100
10742	KOD	바이오	3.62	1.88	1.07	코디악 사이언시스	3.8800
10743	KOPN	반도체 및 반도체장비	0.11	11.58	14.33	코핀	1.5350
10744	KOSS	가정용 내구재	0.08	1.57	63.58	코스	5.1500
10745	KPRX		3.27	0.37	0.88	키오라 파머슈티컬스	2.8894
10746	KRKR		9.01	0.64	0.64	36KR 홀딩스(ADR)	5.7800
10747	KRMD		0.12	10.08	30.94	코루 메디컬 시스템스	3.5700
10748	KRNT	기계 및 전기장비	0.19	1.29	104.50	코닛 디지털	19.5200
10749	KRNY	금융서비스	1.14	0.57	5.94	커니 파이낸셜	6.7650
10750	KRON		1.07	0.67	0.82	크로노스 바이오	0.8800
10751	KROS		0.18	0.75	73.37	케로스 테라퓨틱스	13.5300
10752	KRRO		9.44	0.90	1.41	코로 바이오	13.3100
10753	KRT		1.50	3.77	19.24	카랫 패키징	28.8500
10754	KRUS		0.91	4.79	98.09	쿠라 스시 USA	89.2350
10755	KRYS	바이오	4.15	4.16	34.15	크리스탈 바이오테크	141.8000
10756	KSCP		11.13	1.96	0.46	나이트스코프	5.1550
10757	KSPI		11.65	4.78	7.29	카스피 KZ(ADR)	84.9900
10758	KTCC	컴퓨터전자장비/기기	0.59	0.27	5.04	키 트로닉	2.9900
10759	KTOS	우주항공 및 국방	0.13	4.72	338.48	크라토스 디펜스 앤드 시큐리티 솔루션스	42.7500
10760	KTTA		10.59	0.15	0.07	파시테아 테라퓨틱스	0.7388
10761	KURA	바이오	2.09	1.31	2.82	쿠라 온콜로지	5.8950
10762	KVAC		0.30	2.94	38.28	킨 비전 애퀴지션	11.3850
10763	KVHI	통신장비	0.49	0.78	11.07	KVH 인더스트리	5.4650
10764	KWE		1353.48	0.06	0.01	퀘스트 마이크로 시스템스	10.8500
10765	KXIN	도/소매	11.42	0.19	0.08	카이신 홀딩스	0.9015
10766	KYMR		3.10	3.71	14.44	키메라 테라퓨틱스	44.7700
10767	KYTX		3.37	0.55	0.84	카이버나 테라퓨틱스	2.8400
10768	KZR	바이오	10.78	0.32	0.42	케자르 라이프 사이언시스	4.4800
10769	LAB		0.36	1.14	3.84	스탠더드 바이오툴스	1.3650
10770	LAES		0.68	4.91	5.75	실SQ	3.9200
10771	LAKE	섬유의복 및 호화제품	3.07	0.91	4.45	레이크랜드 인더스트리스	13.6500
10772	LAMR	REIT's 및 부동산관리개발	4.11	12.31	30.13	라마 애드버타이징	123.8600
10773	LANC	음식료 및 담배생산	6.16	4.78	28.07	랭커스터 콜로니	172.7700
10774	LAND	REIT's 및 부동산관리개발	0.25	0.55	42.68	글래드스톤 랜드	10.5300
10775	LARK	상업은행	2.58	1.12	10.67	랜드마크 뱅코프	27.5300
10776	LASE		0.86	3.64	3.04	레이저 포토닉스	2.6100
10777	LASR	컴퓨터전자장비/기기	1.14	4.56	17.24	엔라이트	19.6450
10778	LAUR	소비자 서비스	1.88	3.77	12.25	로리어트 에듀케이션	23.0050
10779	LBGJ		0.06	3.44	25.79	리방 인터내셔널	1.4212
10780	LBRDA	미디어	6.27	1.41	15.82	리버티 브로드밴드 A	99.1000
10781	LBRDK	미디어	6.27	1.42	15.88	리버티 브로드밴드 C	99.5000
10782	LBTYA	미디어	11.04	0.27	0.90	리버티 글로벌 A	9.9350
10783	LBTYB	미디어	11.04	0.26	0.87	리버티 글로벌 B	9.5700
10784	LBTYK	미디어	11.04	0.28	0.92	리버티 글로벌 C	10.1650
10785	LCFY		0.65	3.57	8.79	로커파이	5.7100
10786	LCID		1.22	1.96	1.69	루시드 그룹	2.0500
10787	LCNB	상업은행	1.14	0.82	13.15	LCNB	15.0200
10788	LCUT	가정용 내구재	0.61	0.51	8.34	라이프타임 브랜즈	5.1250
10789	LDWY		2.46	0.78	1.85	렌드웨이	4.5600
10790	LE	도/소매	0.14	1.55	84.41	랜즈 엔드	11.6150
10791	LECO	기계 및 전기장비	8.10	8.84	26.19	링컨 일렉트릭 홀딩스	212.1800
10792	LEDS	반도체 및 반도체장비	0.14	6.02	18.30	세미LEDS	2.6400
10793	LEGH	REIT's 및 부동산관리개발	2.31	1.14	10.29	레가시 하우징	23.7200
10794	LEGN		1.19	6.63	30.83	레전드 바이오테크(ADR)	36.6450
10795	LENZ		1.77	4.45	17.56	렌즈 테라퓨틱스	31.0400
10796	LEXX		0.58	2.10	1.47	렉사리아 바이오사이언스	0.8600
10797	LFCR		1.48	133.55	5.43	라이프코어 바이오메디컬	8.0400
10798	LFST		0.09	1.28	51.12	라이프스탠스 헬스 그룹	4.7950
10799	LFUS	컴퓨터전자장비/기기	4.31	2.35	54.19	리틀휴즈	233.6250
10800	LFVN	가정 및 개인용품	0.70	5.05	19.54	라이프밴티지	13.6400
10801	LFWD		3.05	0.37	0.21	라이프워드	0.6400
10802	LGCL		0.07	2.34	14.95	루카스 GC	1.0600
10803	LGHL		130.91	0.20	0.02	라이언 그룹 홀딩스(ADR)	2.8100
10804	LGIH	REIT's 및 부동산관리개발	7.76	0.65	7.26	LGI 홈스	56.2900
10805	LGND	바이오	7.12	2.77	16.04	리간드 파머슈티컬	114.1600
10806	LGO		0.72	0.51	1.84	라르고	1.3150
10807	LGVN		2.77	1.12	0.46	롱에버론	1.2900
10808	LI		1.06	2.62	24.46	리 오토(ADR)	25.8250
10809	LICN		8.81	0.54	0.48	리천 차이나	4.2020
10810	LIDR		3.56	1.04	0.26	에이아이	0.9427
10811	LIEN		0.86	0.79	12.09	시카고 애틀랜틱 BDC	10.4500
10812	LIF		0.09	12.94	683.12	라이프360	63.7350
10813	LILA	미디어	4.03	1.23	1.57	리버티 라틴 아메리카 A	6.3150
10814	LILAK	미디어	4.03	1.26	1.60	리버티 라틴 아메리카 C	6.4300
10815	LIN		13.78	5.89	34.50	린데	475.4750
10816	LINC	소비자 서비스	0.39	3.75	54.48	링컨 에듀케이셔널 서비시스	21.0900
10817	LINE		2.87	1.15	15.10	리니지	43.3500
10818	LINK		0.25	8.38	33.42	인터링크 일렉트로닉스	8.2945
10819	LIPO		4.11	1.47	0.57	(OLD)리펠라 파머슈티컬스	2.3600
10820	LIQT	기계 및 전기장비	1.48	1.00	1.05	리크테크 인터내셔널	1.5600
10821	LITE	통신장비	6.45	7.13	14.01	루멘텀 홀딩스	90.3650
10822	LIVE	가정용 내구재	2.04	0.68	9.58	라이브 벤처스	19.5550
10823	LIVN	건강관리장비 및 서비스	4.09	2.40	11.14	리바노바	45.5800
10824	LKFN	상업은행	3.50	2.35	18.26	레이크랜드 파이낸셜	63.8700
10825	LKQ	도/소매	2.68	1.61	14.35	LKQ	38.3900
10826	LMAT	건강관리장비 및 서비스	1.98	5.41	42.08	르메트르 배스큘러	83.2050
10827	LMB	건설 및 건축제품	2.78	10.32	51.39	림바흐 홀딩스	143.0600
10828	LMFA	금융서비스	6.76	0.46	0.42	LM 펀딩 아메리카	2.8700
10829	LMNR	음식료 및 담배생산	0.13	1.72	122.62	리모네이라	16.3700
10830	LNKB		0.96	0.95	7.76	링크뱅코프	7.4800
10831	LNKS		0.04	0.67	11.02	링커스 인더스트리스	0.4850
10832	LNT	전기	2.90	2.19	20.89	얼라이언트 에너지	60.5600
10833	LNTH	건강관리장비 및 서비스	3.52	4.73	22.59	랜티우스 홀딩스	79.5900
10834	LNW		3.74	13.32	25.99	라이트 앤드 원더	97.1250
10835	LOAN	REIT's 및 부동산관리개발	0.48	1.50	11.82	맨해튼 브리지	5.6730
10836	LOBO		0.11	0.42	4.65	로보 EV 테크놀로지스	0.5013
10837	LOCO	여행서비스 및 제품	0.85	1.28	13.31	엘 폴로 로코 홀딩스	11.3200
10838	LOGC		0.88	1.28	8.00	콘텍스트로직	7.0600
10839	LOGI	컴퓨터전자장비/기기	4.14	6.47	22.41	로지텍 인터내셔널	92.6600
10840	LOOP	화학	0.32	168.83	4.11	루프 인더스트리	1.3000
10841	LOPE	소비자 서비스	7.96	6.60	22.74	그랜드 캐니언 에듀케이션	180.9550
10842	LOVE	가정용 내구재	0.70	1.38	27.26	러브색	19.1400
10843	LPAA		0.26	2.36	40.21	론치 원 애퀴지션	10.4100
10844	LPBB		0.15	2.39	67.62	론치 투 애퀴지션	10.4200
10845	LPCN	제약	1.00	0.90	3.21	리포신	3.2250
10846	LPLA	금융서비스	14.45	8.85	25.66	LPL 파이낸셜 홀딩스	370.7650
10847	LPRO		1.17	3.16	1.80	오픈 렌딩	2.1050
10848	LPTH	컴퓨터전자장비/기기	0.25	8.43	12.17	라이트패스 테크놀로지	3.0900
10849	LPTX	바이오	1.70	0.59	0.18	리프 테라퓨틱스	0.2989
10850	LQDA	제약	1.56	20.62	7.68	리퀴디아	12.0200
10851	LQDT	도/소매	0.79	3.80	30.29	리퀴디티 서비시스	23.8900
10852	LRCX	반도체 및 반도체장비	3.59	13.25	27.37	램 리서치	98.2504
10853	LRE		0.30	0.91	5.77	리드 리얼 에스테이트(ADR)	1.7537
10854	LRFC		2.72	0.64	6.96	로건 리지 파이낸스	18.9678
10855	LRMR		1.49	1.38	2.09	라리마 테라퓨틱스	3.1200
10856	LSAK		0.82	1.96	5.46	레사카 테크놀로지스	4.4750
10857	LSB		6.70	0.24	0.15	레이크쇼어 바이오파머	1.0200
10858	LSBK	금융서비스	0.87	1.01	18.33	레이크 쇼어 뱅코프	15.9300
10859	LSCC	반도체 및 반도체장비	0.37	10.05	139.30	래티스 세미컨덕터	51.7500
10860	LSE		0.48	2.34	11.49	레이선 에너지 홀딩스	5.5100
10861	LSEA		0.27	0.62	42.30	랜드시 홈스	11.3100
10862	LSH		0.58	8.26	1.42	레이크사이드 홀딩	0.8260
10863	LSTA		2.30	0.93	1.18	러사타 테라퓨틱스	2.7212
10864	LSTR	운송인프라	5.04	5.45	28.80	랜드스타 시스템	145.2500
10865	LTBR	상업 및 전문서비스	0.85	4.76	14.90	라이트브리지	12.6600
10866	LTRN		1.84	2.04	1.72	랜턴 파머	3.1810
10867	LTRX	통신장비	0.22	1.46	13.10	렌트로닉스	2.8390
10868	LTRY		3.53	1.69	0.36	로터리닷컴	1.2592
10869	LUCY		4.45	0.69	0.48	이노베이티브 아이웨어	2.1160
10870	LULU	섬유의복 및 호화제품	14.65	7.15	16.73	룰루레몬 애슬레티카	245.1800
10871	LUNG		1.45	1.45	1.93	풀모넥스	2.7900
10872	LVLU		1.38	1.90	0.21	룰루스 패션 라운지 홀딩스	0.2952
10873	LVRO		1.58	1.60	1.39	라보로	2.1900
10874	LVTX		1.04	1.37	1.29	라바 테라퓨틱스	1.3401
10875	LWAY	음식료 및 담배생산	0.66	5.14	37.76	라이프웨이 푸즈	25.0700
10876	LWLG		0.18	4.98	7.12	라이트웨이브	1.2600
10877	LX	금융서비스	1.06	0.60	6.60	레신핀테크 홀딩스(ADR)	6.9850
10878	LXEH		2.94	0.04	0.41	리샹 에듀케이션 홀딩(ADR)	1.2100
10879	LXEO		3.31	1.64	1.31	렉시오 테라퓨틱스	4.3416
10880	LXRX	바이오	0.51	2.69	1.77	렉시콘 파머슈티컬스	0.9105
10881	LYEL		25.01	0.42	0.39	라이엘 이뮤노파마	9.6300
10882	LYFT	운송인프라	0.14	7.91	116.16	리프트	15.7750
10883	LYRA		60.71	3.13	0.15	리라 테라퓨틱스	9.2100
10884	LYTS	기계 및 전기장비	0.71	2.36	24.40	LSI 인더스트리스	17.4350
10885	LZ		0.17	8.67	52.28	리걸줌	8.9600
10886	MACI		0.27	2.46	39.14	멜라 애퀴지션	10.5100
10887	MAMA		0.11	12.52	79.14	마마스 크리에이션	8.8000
10888	MAMO		0.08	5.38	30.47	마시모 그룹	2.5750
10889	MANH	인터넷소프트웨어 및 IT서비스	3.51	48.98	56.37	맨해튼 어소시에이츠	197.7400
10890	MAPS		0.08	2.88	11.24	WM 테크놀로지	0.9057
10891	MARA	인터넷소프트웨어 및 IT서비스	1.44	1.62	12.08	마라 홀딩스	17.3850
10892	MARPS	에너지 및 관련 서비스	0.36	9.60	12.84	마린 페트롤리엄 트러스트	4.6700
10893	MASI	건강관리장비 및 서비스	9.21	9.79	18.57	마시모	171.0000
10894	MASK		0.17	6.73	13.21	3E 네트워크 테크놀로지 그룹	2.2700
10895	MASS		2.14	1.49	3.10	908 디바이시스	6.6300
10896	MAT	여행서비스 및 제품	1.55	3.08	13.09	마텔	20.3200
10897	MATH		0.16	5.29	21.57	메탈파 테크놀로지 홀딩	3.5314
10898	MATW	상업 및 전문서비스	2.55	1.91	9.85	매튜스 인터내셔널	25.0800
10899	MAYA		0.02	2.89	408.50	메이우드 애퀴지션	10.0900
10900	MAYS	REIT's 및 부동산관리개발	0.04	1.44	1006.42	JW 메이스	37.6400
10901	MB		0.25	36.91	32.27	마스터비프 그룹	7.9800
10902	MBAV		0.23	2.61	50.65	M3 브리게이드 애퀴지션 5	11.4920
10903	MBBC		0.16	0.92	61.50	매러선 뱅코프	10.0000
10904	MBCN	상업은행	2.00	1.18	15.60	미들필드 뱅코프	31.2032
10905	MBIN	금융서비스	5.44	1.00	6.45	머천츠 뱅코프	35.0900
10906	MBIO	바이오	20.65	1.17	0.06	머스탱 바이오	1.2500
10907	MBLY		3.67	1.28	5.17	모빌아이 글로벌	18.9450
10908	MBNKP		20.14	0.22	1.24	메달리언 뱅크 우선주 F(8.000%)	25.0500
10909	MBOT	건강관리장비 및 서비스	0.64	3.00	3.88	마이크로봇 메디컬	2.4991
10910	MBRX	바이오	5.80	113.87	0.06	멀레큘린 바이오테크	0.3416
10911	MBUU	여행서비스 및 제품	0.42	1.31	83.05	말리부 보츠	34.6250
10912	MBWM	상업은행	4.80	1.29	10.10	머천틸 뱅크	48.4900
10913	MBX		2.20	1.70	5.44	MBX 바이오사이언시스	11.9700
10914	MCBS		2.58	1.76	11.50	메트로시티 뱅크셰어스	29.6700
10915	MCFT	여행서비스 및 제품	0.51	1.82	38.55	마스터크래프트 보트 홀딩스	19.8200
10916	MCHP	반도체 및 반도체장비	0.01	5.57	8925.61	마이크로칩 테크놀로지	73.1900
10917	MCHX	미디어	0.13	3.02	17.18	마첵스 B	2.1700
10918	MCRB	바이오	9.99	1.83	1.06	세레스 테라퓨틱스	10.5800
10919	MCRI	여행서비스 및 제품	5.07	3.03	17.34	모나크 카지노 앤드 리조트	87.9800
10920	MCVT		0.19	0.56	9.50	밀 시티 벤처스 3	1.8200
10921	MCW		0.24	2.02	26.36	미스터 카 워시	6.4400
10922	MDB	인터넷소프트웨어 및 IT서비스	1.15	5.57	179.81	몽고DB	206.8900
10923	MDBH		1.08	0.64	3.96	MDB 캐피털 홀딩스	4.3000
10924	MDCX		1.43	19.73	2.22	메디커스 파머	3.1590
10925	MDGL	바이오	18.04	9.58	17.01	매드리걸 파머슈티컬스	306.9600
10926	MDIA		0.35	0.60	3.20	미디아코 홀딩	1.1043
10927	MDLZ	음식료 및 담배생산	2.69	3.47	25.65	몬덜리즈 인터내셔널	69.0250
10928	MDRR	REIT's 및 부동산관리개발	2.40	1.74	4.56	메달리스트 다이버시파이드 리츠	10.9301
10929	MDWD	제약	2.09	6.95	9.25	메디운드	19.3100
10930	MDXG		0.27	4.55	23.16	MIMEDX 그룹	6.2450
10931	MDXH		1.15	18.24	1.92	MDX헬스	2.2000
10932	MEDP	바이오	13.10	16.28	24.78	메드페이스 홀딩스	324.7600
10933	MEGL		0.12	0.47	12.85	매직 엠파이어 글로벌	1.5414
10934	MEIP	바이오	4.75	0.83	0.51	MEI 파머	2.4400
10935	MELI	도/소매	40.65	25.07	60.87	메르카도리브레	2474.4400
10936	MEOH	화학	3.30	1.02	10.32	메타넥스	34.1050
10937	MERC	소재산업	1.36	0.57	2.74	머서 인터내셔널	3.7150
10938	MESO	바이오	0.93	2.75	11.89	메소블라스트(ADR)	11.0200
10939	META	미디어	25.64	9.80	28.03	메타 플랫폼스(페이스북)	718.7000
10940	MFH		0.09	11.02	44.89	머큐리티 핀테크 홀딩	4.2600
10941	MFI		0.20	16.68	29.06	MF 인터내셔널	5.8200
10942	MFIC		1.23	0.85	10.25	MID CAP FINANCIAL INVESTMENT CORP	12.6350
10943	MFIN	금융서비스	1.60	0.59	6.08	메달리언 파이낸셜	9.7200
10944	MGEE	전기	3.53	2.58	25.15	MGE 에너지	88.8200
10945	MGIC	인터넷소프트웨어 및 IT서비스	0.77	3.67	26.35	매직 소프트웨어 엔터프라이지스	20.1600
10946	MGIH		0.97	0.66	1.68	밀레니엄 그룹 인터내셔널 홀딩스	1.6400
10947	MGNI		0.20	4.64	122.79	매그나이트	24.3500
10948	MGNX	바이오	0.89	1.08	1.52	매크로제닉스	1.3550
10949	MGPI	음식료 및 담배생산	0.46	0.85	72.14	MGP 인그리디언츠	32.9100
10950	MGRC	상업 및 전문서비스	9.65	2.57	12.31	맥그래스 렌트코프	118.7900
10951	MGRM		0.49	8.63	5.81	모노그램 테크놀로지스	2.8525
10952	MGRX		4.02	0.53	0.38	망고슈티컬스	1.5100
10953	MGTX	바이오	2.31	16.54	2.98	메이라GTX 홀딩스	6.8950
10954	MGX		2.10	0.29	0.78	메타제노미	1.6350
10955	MGYR	금융서비스	1.42	0.96	11.93	매자르 뱅코프	16.9700
10956	MHLD					메이든 홀딩스	
10957	MHUA		0.36	0.09	1.22	메이화 인터내셔널 메디컬 테크놀로지스	0.4398
10958	MIDD	기계 및 전기장비	8.00	2.11	18.30	미들비	146.4500
10959	MIND	에너지 및 관련 서비스	0.20	2.51	42.62	마인드 테크놀로지	8.3800
10960	MIRA		0.50	15.78	2.41	미라 파머슈티컬스	1.2150
10961	MIRM	바이오	1.61	10.31	30.12	미럼 파머슈티컬스	48.6300
10962	MITK	인터넷소프트웨어 및 IT서비스	0.28	2.12	36.21	마이텍 시스템스	10.2400
10963	MKSI	반도체 및 반도체장비	3.36	2.95	30.96	MKS	103.8900
10964	MKTX	금융서비스	5.76	6.12	38.12	마켓액세스 홀딩스	219.5100
10965	MKZR		1.71	0.17	0.41	메켄지 리얼티 캐피털	0.7099
10966	MLAB	건강관리장비 및 서비스	0.37	3.38	270.85	메사 래브러토리스	98.9950
10967	MLAC		0.08	2.44	129.80	마운틴 레이크 애퀴지션	10.2800
10968	MLEC		2.15	8.89	2.89	물렉 사이언스	6.2146
10969	MLGO		1.66	0.11	0.41	마이크로알고	0.6775
10970	MLKN		0.42	1.14	49.71	밀러놀	21.1100
10971	MLTX		2.30	7.39	20.37	문레이크 이뮤노테라퓨틱스	46.9200
10972	MLYS		3.74	2.69	3.79	미네랄리스 테라퓨틱스	14.1750
10973	MMSI	건강관리장비 및 서비스	2.04	3.87	45.84	메리트 메디컬 시스템스	93.4750
10974	MMYT	도/소매	0.84	8.90	111.29	메이크마이트립	93.9250
10975	MNDO	인터넷소프트웨어 및 IT서비스	0.18	1.37	7.55	마인드 CTI	1.3835
10976	MNDR		2.72	8.90	0.41	모바일 헬스 네트워크 솔루션스	1.1150
10977	MNDY		0.99	13.84	304.56	먼데이닷컴	300.2700
10978	MNMD		1.04	2.40	6.78	마인드 메디신	7.0830
10979	MNOV	바이오	0.23	1.30	5.80	메디치노바	1.3200
10980	MNPR		3.99	3.98	8.76	모노파 테라퓨틱스	34.9150
10981	MNRO	도/소매	0.24	0.79	68.91	먼로	16.4350
10982	MNSB	상업은행	1.71	0.83	11.44	메인스트리트 뱅크셰어스	19.5600
10983	MNST	음식료 및 담배생산	1.51	9.43	41.61	몬스터 베버리지	63.0197
10984	MNTK		0.05	1.42	49.42	몬탁 리뉴어블스	2.5700
10985	MNY		0.66	0.81	1.27	머니히어로	0.8400
10986	MOB		1.15	5.02	2.35	모빌리콤(ADR)	2.7000
10987	MOBX		1.27	90.51	0.61	모빅스 랩스	0.7784
10988	MODD		0.51	2.11	1.32	모듈러 메디컬	0.6700
10989	MOFG	상업은행	3.53	1.07	8.45	미드웨스트원 파이낸셜 그룹	29.8800
10990	MOGO	금융서비스	0.65	1.48	4.51	모고	2.9197
10991	MOLN		1.93	0.96	1.95	멀레큘러 파트너스(ADR)	3.7600
10992	MOMO	미디어	1.06	0.87	7.87	헬로 그룹(ADR)	8.3750
10993	MORN	금융서비스	8.91	8.16	34.67	모닝스타	308.8000
10994	MOVE		4.20	0.62	0.16	모바노	0.6680
10995	MPAA	자동차관련부품	0.99	0.89	11.82	모터카 파츠 오브 아메리카	11.7400
10996	MPB	상업은행	2.88	0.85	10.17	미드 펜 뱅코프	29.2550
10997	MPWR	반도체 및 반도체장비	37.67	11.16	20.21	모놀리식 파워 시스템	761.4450
10998	MQ		0.10	2.89	59.12	마르케타	5.9300
10999	MRAM	반도체 및 반도체장비	0.01	2.37	654.41	에버스핀 테크놀로지	6.6750
11000	MRBK	상업은행	1.42	0.89	9.65	메리디언	13.7300
11001	MRCC	금융서비스	0.33	0.76	20.18	먼로 캐피털	6.5600
11002	MRCY	우주항공 및 국방	1.11	2.04	45.28	머큐리 시스템스	50.4100
11003	MREO	바이오	0.31	7.63	9.25	메레오 바이오파머 그룹(ADR)	2.8850
11004	MRIN	인터넷소프트웨어 및 IT서비스	3.94	0.37	0.23	마린 소프트웨어	0.8981
11005	MRKR	바이오	1.33	1.21	1.18	마커 테라퓨틱스	1.5650
11006	MRM		0.18	1.88	8.02	메디롬 헬스케어 테크놀로지스(ADR)	1.4100
11007	MRNA	바이오	8.72	1.16	3.46	모더나	30.1400
11008	MRNO		0.09	3.90	109.32	무라노 글로벌 인베스트먼츠	9.9704
11009	MRTN	운송인프라	0.27	1.45	51.41	마텐 트랜스포트	13.6400
11010	MRUS	바이오	4.12	6.20	12.96	메루스	53.3900
11011	MRVI		1.15	2.24	2.31	마라바이 라이프사이언시스 홀딩스	2.6500
11012	MRVL	반도체 및 반도체장비	0.57	5.11	137.59	마블 테크놀로지 그룹	78.9493
11013	MRX		2.88	3.08	13.67	마렉스 그룹	39.3100
11014	MSAI		1.04	1.62	0.61	멀티센서 AI 홀딩스	0.6348
11015	MSBI	상업은행	1.01	0.62	18.16	미드랜드 스테이츠 뱅코프	18.3300
11016	MSEX	공익사업	2.40	2.23	23.29	미들섹스 워터	55.8600
11017	MSFT	인터넷소프트웨어 및 IT서비스	12.94	11.38	38.07	마이크로소프트	492.5900
11018	MSGM		0.01	17.49	530.91	모터스포츠 게임스	2.9200
11019	MSS		0.06	1.49	15.71	메이슨 솔루션스	0.9050
11020	MSTR	인터넷소프트웨어 및 IT서비스	21.81	3.22	17.85	스트래티지	389.2524
11021	MSW		0.02	516.85	199.13	밍싱 그룹 홀딩스	4.6000
11022	MTC	인터넷소프트웨어 및 IT서비스	3.66	0.99	0.29	MM텍	1.0539
11023	MTEK		0.16	4.16	19.39	메리스 테크	3.0331
11024	MTEN		0.12	58.33	84.40	밍텅 인터내셔널 코퍼레이션	9.8750
11025	MTEX	가정 및 개인용품	0.11	2.30	83.53	매나테크	9.1800
11026	MTLS	인터넷소프트웨어 및 IT서비스	0.17	1.23	32.67	머티리얼라이즈(ADR)	5.5734
11027	MTRX	에너지 및 관련 서비스	0.82	2.56	17.09	매트릭스 서비스	13.9550
11028	MTSI	반도체 및 반도체장비	1.22	8.60	113.86	메이컴 테크놀로지 솔루션스 홀딩스	138.9600
11029	MTVA		3.36	1.29	0.19	메타비아	0.6514
11030	MU	반도체 및 반도체장비	5.54	2.71	22.19	마이크론 테크놀로지	122.9500
11031	MURA		7.67	0.39	0.32	뮤럴 온콜로지	2.4600
11032	MVBF	상업은행	1.46	0.97	15.96	MVB 파이낸셜	23.2700
11033	MVIS	컴퓨터전자장비/기기	0.45	5.19	2.49	마이크로비전	1.1250
11034	MVST		0.45	2.52	7.89	마이크로배스트	3.5350
11035	MXCT		0.40	1.19	5.62	맥스사이트	2.2300
11036	MXL		2.64	2.56	5.53	맥스리니어	14.5900
11037	MYFW	상업은행	1.04	0.88	22.39	퍼스트 웨스턴 파이낸셜	23.2050
11038	MYGN	바이오	1.12	0.74	5.05	미리아드 제네틱스	5.6300
11039	MYNZ		65.57	0.22	0.02	마인츠 바이오메드	1.3500
11040	MYPS		0.25	0.70	5.48	플레이스튜디오스	1.3550
11041	MYRG	건설 및 건축제품	2.18	5.15	83.61	MYR 그룹	182.0900
11042	MYSZ	인터넷소프트웨어 및 IT서비스	3.38	0.43	0.37	마이 사이즈	1.2401
11043	NA		2.01	4.18	4.20	나노 랩스	8.4300
11044	NAGE		0.17	18.06	73.77	나이아젠 바이오사이언스	12.7400
11045	NAII	가정 및 개인용품	1.39	0.26	2.31	내추럴 얼터너티브스 인터내셔널	3.2100
11046	NAKA		0.73	51.28	17.83	카인들리 MD	13.0200
11047	NAMI		0.04	3.86	24.89	진신 테크놀로지 홀딩(ADR)	1.0900
11048	NAMM		1.24	20.45	8.24	나미브 미네랄스	10.2500
11049	NAMS		1.88	2.69	9.94	뉴암스테르담 파머	18.6750
11050	NAOV	건강관리장비 및 서비스	15.13	0.02	0.06	나노바이브로닉스	0.9445
11051	NATR	가정 및 개인용품	0.54	1.72	28.10	네이처스 선샤인 프라덕츠	15.0400
11052	NAUT		0.55	0.51	1.43	노틸러스 바이오테크놀로지	0.7819
11053	NAVI	금융서비스	0.51	0.58	29.02	내비언트	14.7300
11054	NB		0.19	14.00	11.47	니오코프 디벨롭먼츠	2.2350
11055	NBBK		1.18	1.02	15.73	NB 뱅코프	18.5300
11056	NBIS		1.03	3.69	47.49	네비우스 그룹	48.9900
11057	NBIX	바이오	2.95	5.04	43.76	뉴로크린 바이오사이언시스	129.0650
11058	NBN	상업은행	8.99	1.70	10.36	노스이스트 뱅크	93.1100
11059	NBTB	상업은행	3.02	1.30	14.28	NBT 뱅코프	43.1800
11060	NCI		0.05	6.31	44.60	니오 컨셉 인터내셔널 그룹 홀딩스	2.2700
11061	NCMI	미디어	0.20	1.22	24.41	내셔널 시네미디어	4.7650
11062	NCNA	바이오	6.98	0.06	0.01	누카나(ADR)	0.0550
11063	NCNO		0.25	2.98	109.23	엔시노	27.7650
11064	NCPL		16.99	0.50	0.49	넷케피털	8.3000
11065	NCRA		0.15	3.62	6.82	노세라	1.0374
11066	NCSM	에너지 및 관련 서비스	3.22	0.74	9.37	NCS 멀티스테이지 홀딩스	30.1700
11067	NCTY	미디어	0.82	2.23	10.16	더 나인(ADR)	8.2924
11068	NDAQ	금융서비스	2.21	4.44	40.54	나스닥	89.4100
11069	NDRA	건강관리장비 및 서비스	486.39	1.12	0.01	엔드라 라이프 사이언시스	3.4900
11070	NDSN	기계 및 전기장비	7.77	4.22	28.43	노드슨	221.0200
11071	NECB		3.50	0.99	6.85	노스이스트 커뮤니티 뱅코프	23.9924
11072	NEGG		7.40	2.11	2.16	뉴에그 커머스	16.0050
11073	NEO	바이오	0.61	1.08	12.21	니오지노믹스	7.4600
11074	NEOG	건강관리장비 및 서비스	2.24	0.42	2.33	니오젠	5.2050
11075	NEON	컴퓨터전자장비/기기	0.38	28.23	65.03	니오노드	24.5150
11076	NEOV		0.12	28.68	26.10	니오볼타	3.2150
11077	NEPH		0.08	4.61	53.51	네프로스	4.0400
11078	NESR		0.80	0.67	8.06	내셔널 에너지 서비시스 리유나이티드	6.4450
11079	NETD		0.24	2.38	46.81	네이버스 에너지 트랜지션 2	11.0900
11080	NEUP		0.06	0.51	114.47	뉴포리어 테라퓨틱스	7.2000
11081	NEWT	금융서비스	1.91	1.11	6.25	뉴텍원	11.9370
11082	NEXN		0.66	1.29	15.46	넥슨 인터내셔널	10.2300
11083	NEXT	에너지 및 관련 서비스	0.69	7.45	12.73	넥스트디케이드	8.7450
11084	NFBK	금융서비스	0.77	0.72	15.64	노스필드 뱅코프	12.0000
