10625	종이·목재	42.00	0.58	49.76	1.15	2090	037230	한국팩키지
10626	IT 서비스	100.00	3.18	434.21	15.09	8250	037270	YG PLUS
10627	전기·전자	60.00	0.29	-15.33	5.33	1349	037330	인지디스플레
10628	일반서비스	432.00	0.25	3.92	9.06	4800	037350	성도이엔지
10629	화학	-149.00	0.90	-18.81	-9.02	6020	037370	EG
10630	유통	-9.00	0.21	14.87	-0.70	1160	037400	우리엔터프라이즈
10631	일반서비스	69.00	0.78	5.52	4.70	5120	037440	희림
10632	전기·전자	653.00	0.45	3.07	10.33	11590	037460	삼지전자
10633	오락·문화	38.00	0.49	-2.07	2.67	2835	037560	LG헬로비전
10634	유통	5803.00	0.29	5.31	5.58	30800	037710	광주신세계
10635	금속	-48.00	0.61	-62.48	-7.41	1687	037760	쎄니트
10636	전기·전자	9.00	0.96	15.41	3.79	909	037950	엘컴텍
10637	금속	142.00	0.43	2.82	3.87	6470	038010	제일테크노스
10638	전기·전자	14.00	0.38	4.82	2.48	886	038060	루멘스
10639	유통	41.00	0.78	23.78	1.80	7610	038070	서린바이오
10640	운송장비·부품	306.00	0.71	11.56	17.03	3955	038110	에코플라스틱
10641	일반서비스	-205.00	1.04	-22.11	-5.61	15500	038290	마크로젠
10642	일반서비스	632.00	0.92	10.08	20.74	11930	038390	레드캡투어
10643	전기·전자	85.00	0.67	682.00	6.80	3410	038460	바이오스마트
10644	비금속	-54.00	0.46	5.30	-3.09	3250	038500	삼표시멘트
10645	유통	-2.00	0.55	-4.59	-1.63	271	038530	케이바이오
10646	IT 서비스	49.00	0.23	-0.61	2.28	2030	038540	상상인
10647	유통	6.00	0.50	124.00	2.15	620	038620	위즈코프
10648	IT 서비스	-109.00	0.86	15.52	-8.71	4640	038680	에스넷
10649	일반서비스	-22.00	0.72	-25.21	-1.53	4135	038870	에코바이오
10650	전기·전자	-15.00	0.89	-3.57	-28.62	218	038880	아이에이
10651	전기·전자	-118.00	0.34	-21.44	-5.22	3430	038950	파인디지털
10652	전기·전자	1615.00	0.65	4.90	14.89	7920	039010	현대에이치티
10653	종이·목재	75.00	0.56	-9.34	3.54	4930	039020	이건홀딩스
10654	기계·장비	1169.00	3.82	54.66	9.58	190100	039030	이오테크닉스
10655	일반서비스	740.00	4.25	10.91	29.12	55400	039130	하나투어
10656	제약	-155.00	8.97	1302.17	-19.05	29950	039200	오스코텍
10657	금속	276.00	0.75	11.30	6.77	3120	039240	경남스틸
10658	IT 서비스	-1.00	0.82	-15.17	-0.06	6690	039290	인포뱅크
10659	IT 서비스	100.00	0.28	15.99	1.78	1599	039310	세중
10660	오락·문화	-11.00	0.69	15.20	-0.66	5580	039340	한국경제TV
10661	통신	109.00	1.10	8.54	17.91	3030	039420	케이엘넷
10662	기계·장비	192.00	1.09	11.11	4.65	19040	039440	에스티아이
10663	증권	29304.00	1.08	7.49	15.98	219500	039490	키움증권
10664	전기·전자	156.00	0.45	-4.91	9.19	3095	039560	다산네트웍스
10665	건설	101.00	0.87	13.42	4.00	9810	039570	HDC랩스
10666	기계·장비	72.00	1.26	16.72	3.14	11400	039610	화성밸브
10667	유통	-36.00	0.46	6.37	-2.33	2860	039740	한국정보공학
10668	일반서비스	430.00	1.22	30.49	12.28	17870	039830	오로라
10669	의료·정밀기기	8.00	1.23	-7.06	0.23	18760	039840	디오
10670	의료·정밀기기	12.00	1.57	30.38	2.02	3615	039860	나노엔텍
10671	IT 서비스	16.00	2.03	171.88	1.32	2750	039980	폴라리스AI
10672	IT 서비스	-26.00	0.54	-10.55	-1.62	3630	040160	누리플렉스
10673	오락·문화	-443.00	0.57	-6.82	-7.99	3020	040300	YTN
10674	IT 서비스	-16.00	2.04	-6.91	-24.58	539	040350	크레오에스지
10675	일반서비스	167.00	1.08	13.09	12.77	6350	040420	정상제이엘에스
10676	운송장비·부품	203.00	0.17	4.04	7.20	1918	040610	SG&G
10677	기계·장비	-374.00	0.61	-2.63	-29.68	4010	040910	아이씨디
10678	IT 서비스	21.00	2.89	43.94	4.60	6240	041020	폴라리스오피스
10679	금융	177.00	1.14	5.16	8.81	9070	041190	우리기술투자
10680	기계·장비	-56.00	0.77	22.04	-2.14	8090	041440	현대에버다임
10681	IT 서비스	85.00	1.35	20.62	10.70	4310	041460	한국전자인증
10682	오락·문화	10728.00	4.51	174.94	126.26	136100	041510	에스엠
10683	의료·정밀기기	18.00	0.64	-435.45	0.50	9580	041520	이엘씨
10684	건설	-34.00	2.84	-18.66	-16.79	2370	041590	플래스크
10685	운송장비·부품	-9.00	0.27	3.88	-0.35	2940	041650	상신브레이크
10686	의료·정밀기기	513.00	1.11	9.81	10.27	23750	041830	인바디
10687	제약	314.00	0.80	24.65	3.23	7740	041910	폴라리스AI파마
10688	의료·정밀기기	83.00	0.84	17.31	4.81	5800	041920	메디아나
10689	화학	599.00	0.54	6.64	22.42	6130	041930	동아화성
10690	제약	1.00	5.69	29.46	0.30	5480	041960	코미팜
10691	IT 서비스	217.00	5.19	43.86	9.69	46750	042000	카페24
10692	유통	-48.00	0.70	-1.23	-52.22	276	042040	케이피엠테크
10693	전기·전자	56.00	0.55	8.56	8.20	1489	042110	에스씨디
10694	금융	57.00	1.00	28.36	2.57	8990	042370	비츠로테크
10695	IT 서비스	8.00	0.64	-19.75	0.08	26800	042420	네오위즈홀딩스
10696	IT 서비스	88.00	0.71	6.64	6.37	4475	042500	링네트
10697	IT 서비스	-254.00	2.46	33.84	-23.24	12150	042510	라온시큐어
10698	제약	-35.00	1.67	-16.80	-1.43	8990	042520	한스바이오메드
10699	전기·전자	-1372.00	0.75	-1.70	-60.29	7360	042600	새로닉스
10700	운송장비·부품	704.00	4.80	44.20	17.36	76200	042660	한화오션
10701	기계·장비	207.00	1.28	22.29	8.53	12260	042670	HD현대인프라코어
10702	기계·장비	567.00	13.41	60.90	41.22	95800	042700	한미반도체
10703	건설	-414.00	0.77	-2.46	-7.84	16410	042940	상지건설
10704	유통	-178.00	0.15	-0.26	-29.69	380	043090	더테크놀로지
10705	의료·정밀기기	-38.00	2.21	-4.85	-8.41	4065	043100	알파녹스
10706	의료·정밀기기	829.00	0.71	5.83	10.67	21650	043150	바텍
10707	전기·전자	-35.00	2.32	-83.68	-21.35	1590	043200	파루
10708	기계·장비	-43.00	0.41	-1.38	-43.74	171	043220	티에스넥스젠
10709	기계·장비	-31.00	2.05	-17.81	-10.89	552	043340	에쎈테크
10710	전기·전자	-211.00	0.52	-11.42	-4.55	2410	043360	디지아이
10711	운송장비·부품	721.00	0.29	3.84	7.52	11330	043370	피에이치에이
10712	전기·전자	24.00	0.44	-1.75	6.72	633	043590	웰킵스하이텍
10713	오락·문화	8.00	0.79	-6.47	1.13	2240	043610	KT지니뮤직
10714	음식료·담배	85.00	0.34	60.39	2.61	4650	043650	국순당
10715	유통	-18.00	1.44	10.50	-10.08	1123	043710	서울리거
10716	기계·장비	-137.00	1.59	-5.34	-25.86	732	044060	조광ILI
10717	건설	-85.00	0.42	3.66	-23.74	619	044180	KD
10718	전기·전자	2722.00	0.68	-3.13	101.76	7780	044340	위닉스
10719	전기·전자	-6.00	0.68	-9.51	-4.32	409	044380	주연테크
10720	운송·창고	502.00	0.43	3.98	8.74	9910	044450	KSS해운
10721	화학	-38.00	0.57	-6.42	-29.82	308	044480	빌리언스
10722	금속	1234.00	1.03	25.28	4.42	31200	044490	태웅
10723	기계·장비	-33.00	0.44	-11.37	-4.21	1387	044780	에이치케이
10724	금융	68.00	0.71	10.86	1.05	18610	044820	코스맥스비티아이
10725	유통	293.00	1.09	14.93	7.89	4375	044960	이글벳
10726	전기·전자	453.00	1.13	8.12	13.96	15630	044990	에이치엔에스하이텍
10727	화학	47.00	0.37	5.44	2.74	2550	045060	오공
10728	일반서비스	509.00	0.53	4.32	6.11	18340	045100	한양이엔지
10729	전기·전자	102.00	0.46	14.40	6.01	3110	045300	성우테크론
10730	IT 서비스	713.00	2.14	9.62	24.76	6860	045340	토탈소프트
10731	전기·전자	63.00	2.67	24.21	13.14	5060	045390	대아티아이
10732	기계·장비	159.00	1.26	-3.87	20.54	4405	045520	크린앤사이언스
10733	전기·전자	2007.00	1.12	8.02	62.15	15090	045660	에이텍
10734	전기·전자	-30.00	0.99	-2.11	-3.48	3765	045970	코아시아
10735	운송장비·부품	-210.00	9.74	1.78	-88.64	10280	046070	코다코
10736	일반서비스	251.00	1.98	53.54	45.33	4230	046120	오르비텍
10737	제약	-13.00	1.13	-43.80	-3.04	2015	046210	HLB파나진
10738	전기·전자	139.00	0.66	3.62	12.73	2925	046310	백금T&A
10739	오락·문화	-29.00	0.86	29.05	-8.66	1249	046390	삼화네트웍스
10740	IT 서비스	159.00	0.57	21.16	7.22	5290	046440	KG모빌리언스
10741	전기·전자	-329.00	0.56	-80.57	-11.44	7010	046890	서울반도체
10742	건설	53.00	0.53	74.39	3.66	3050	046940	우원개발
10743	유통	-42.00	1.41	-11.44	-18.95	1338	046970	우리로
10744	건설	135.00	0.40	7.42	5.18	4175	047040	대우건설
10745	유통	1135.00	1.37	17.45	12.30	51050	047050	포스코인터내셔널
10746	IT 서비스	19.00	2.88	20.33	15.54	1403	047080	한빛소프트
10747	전기·전자	-52.00	0.79	15.84	-3.58	4690	047310	파워로직스
10748	비금속	8.00	4.42	-1.46	8.17	1621	047400	유니온머티리얼
10749	IT 서비스	-299.00	3.18	-21.63	-20.74	21800	047560	이스트소프트
10750	섬유·의류	38.00	1.08	34.09	8.70	1875	047770	코데즈컴바인
10751	운송장비·부품	308.00	5.05	50.03	7.09	88300	047810	한국항공우주
10752	오락·문화	28.00	0.56	-37.03	1.05	6110	047820	초록뱀미디어
10753	일반서비스	64.00	4.75	271.56	1.97	17380	047920	HLB제약
10754	화학	-137.00	9.59	-54.43	-31.28	9090	048410	현대바이오
10755	전기·전자	230.00	0.71	7.68	7.32	8910	048430	유라테크
10756	유통	45.00	0.58	93.22	0.64	4195	048470	대동스틸
10757	제약	-60.00	1.42	-55.72	-10.13	4235	048530	인트론바이오
10758	일반서비스	-18.00	1.68	-10.02	-8.69	1463	048550	SM C&C
10759	기계·장비	-112.00	0.80	-6.70	-17.42	2090	048770	TPC
10760	화학	-11.00	0.45	-24.36	-1.76	1096	048830	엔피케이
10761	의료·정밀기기	10.00	1.29	22.72	1.77	2840	048870	시너지이노베이션
10762	유통	-25.00	1.53	-98.08	-1.29	12260	048910	대원미디어
10763	전기·전자	255.00	0.41	13.17	2.67	16480	049070	인탑스
10764	전기·전자	-34.00	0.89	-7.28	-24.57	517	049080	기가레인
10765	전기·전자	-10.00	1.32	-18.02	-5.75	901	049120	파인디앤씨
10766	제약	-28.00	5.50	-1.48	-55.61	940	049180	셀루메드
10767	의료·정밀기기	505.00	0.40	3.46	7.77	10420	049430	코메론
10768	IT 서비스	-19.00	0.69	-22.79	-3.07	433	049470	SGA
10769	IT 서비스	-12.00	0.98	11.45	-1.88	2760	049480	오픈베이스
10770	전기·전자	230.00	0.59	3.98	15.10	3670	049520	유아이엘
10771	화학	-7.00	0.86	21.21	-0.71	3330	049550	잉크테크
10772	의료·정밀기기	-6.00	1.05	17.63	-2.93	864	049630	재영솔루텍
10773	일반서비스	192.00	2.71	10.86	20.87	10060	049720	고려신용정보
10774	음식료·담배	1909.00	0.80	6.78	13.47	44900	049770	동원F&B
10775	기계·장비	-146.00	0.37	16.64	-11.11	1997	049800	우진플라임
10776	금속	597.00	0.37	15.29	2.49	9130	049830	승일
10777	기계·장비	-573.00	1.09	-20.57	-16.37	16660	049950	미래컴퍼니
10778	제약	220.00	0.82	8.02	6.69	12900	049960	쎌바이오텍
10779	일반서비스	-102.00	1.01	-8.13	-12.48	829	050090	비케이홀딩스
10780	전기·전자	23.00	0.84	-3.38	8.71	885	050110	캠시스
10781	유통	-114.00	0.44	41.64	-7.16	2790	050120	ES큐브
10782	화학	-84.00	0.36	4.89	-8.54	1506	050760	에스폴리텍
10783	기계·장비	205.00	0.37	11.22	3.52	2300	050860	아세아텍
10784	전기·전자	50.00	1.31	9.28	3.80	7000	050890	쏠리드
10785	IT 서비스	656.00	0.88	17.32	5.16	11360	050960	수산아이앤티
10786	IT 서비스	313.00	1.13	9.65	13.48	11140	051160	지어소프트
10787	전기·전자	563.00	1.03	4.44	14.99	15830	051360	토비스
10788	전기·전자	358.00	0.71	3.64	11.68	8590	051370	인터플렉스
10789	유통	-43.00	0.89	-54.65	-1.64	2350	051380	피씨디렉트
10790	유통	87.00	0.47	10.13	4.89	3810	051390	YW
10791	기계·장비	76.00	0.53	15.63	4.27	3955	051490	나라엠앤디
10792	유통	135.00	0.81	13.03	1.55	28450	051500	CJ프레시웨이
10793	건설	249.00	1.92	14.80	3.52	56700	051600	한전KPS
10794	화학	-255.00	1.09	-7.80	-12.58	1988	051630	진양화학
10795	유통	-144.00	0.72	-0.81	-50.37	898	051780	큐로홀딩스
10796	화학	5544.00	1.03	30.68	7.02	327500	051900	LG생활건강
10797	화학	-1374.00	0.61	-29.46	-1.29	260000	051910	LG화학
10798	전기·전자	-20.00	2.62	-3.33	-8.36	2540	051980	중앙첨단소재
10799	유통	-67.00	4.94	-16.91	-19.87	6850	052020	에스티큐브
10800	오락·문화	-2.00	1.35	42.35	-0.28	3600	052220	iMBC
10801	화학	-234.00	1.17	28.32	-21.09	5380	052260	현대바이오랜드
10802	유통	57.00	0.19	1.21	1.33	3280	052300	오션인더블유
10803	전기·전자	544.00	0.41	5.60	10.57	9250	052330	코텍
10804	IT 서비스	615.00	4.44	30.06	18.32	61000	052400	코나아이
10805	화학	90.00	0.53	10.77	13.11	1530	052420	오성첨단소재
10806	IT 서비스	-75.00	0.84	-39.84	-12.38	2510	052460	아이크래프트
10807	통신	296.00	1.45	15.91	9.24	4710	052600	한네트
10808	제약	-14.00	1.62	-148.57	-1.33	2080	052670	제일바이오
10809	일반서비스	1724.00	6.07	61.01	44.75	93400	052690	한전기술
10810	전기·전자	171.00	0.99	-7.44	6.50	10070	052710	아모텍
10811	IT 서비스	-54.00	12.30	-3.88	-156.97	1390	052770	아이톡시
10812	IT 서비스	10.00	0.32	10.38	0.20	6820	052790	액토즈소프트
10813	전기·전자	27.00	0.88	-2.78	6.37	1860	052860	아이앤씨
10814	화학	15.00	0.43	5.73	2.64	1014	052900	KX하이텍
10815		119.00	0.92	24.33	3.81	2895	053050	지에스이
10816	운송장비·부품	174.00	0.75	-22.92	33.84	1490	053060	세동
10817	기계·장비	358.00	0.89	12.20	10.05	12750	053080	케이엔솔
10818	전기·전자	89.00	0.90	-35.45	3.81	8580	053160	프리엠스
10819	오락·문화	84.00	0.43	-1.78	2.96	5080	053210	스카이라이프
10820	금속	68.00	0.61	12.30	3.99	4540	053260	금강철강
10821	운송장비·부품	174.00	0.47	3.41	14.45	2270	053270	구영테크
10822	유통	247.00	0.62	78.10	13.41	4530	053280	예스24
10823	오락·문화	-305.00	0.54	-8.52	-6.09	2600	053290	NE능률
10824	IT 서비스	304.00	1.71	29.81	27.14	7870	053300	한국정보인증
10825	IT 서비스	118.00	1.62	85.08	2.09	10040	053350	이니텍
10826	의료·정밀기기	229.00	0.65	9.18	9.77	6130	053450	세코닉스
10827	IT 서비스	135.00	2.04	32.42	7.16	17020	053580	웹케시
10828	기계·장비	431.00	0.83	12.86	6.23	25350	053610	프로텍
10829	금속	284.00	0.32	7.12	5.29	6840	053620	태양
10830	일반서비스	599.00	1.00	10.72	12.71	19600	053690	한미글로벌
10831	운송장비·부품	861.00	0.26	2.30	20.01	4410	053700	삼보모터스
10832	IT 서비스	310.00	1.89	20.78	3.83	67900	053800	안랩
10833	제약	-20.00	0.45	3.40	-5.48	657	053950	경남제약
10834	IT 서비스	170.00	0.68	11.24	12.65	3765	053980	오상자이엘
10835	전기·전자	84.00	0.50	6.05	3.60	5120	054040	한국컴퓨터
10836		403.00	0.50	12.47	9.49	8430	054050	농우바이오
10837	기타제조	-133.00	0.43	-0.93	-29.66	798	054090	삼진엘앤디
10838	운송장비·부품	-39.00	0.20	-0.49	-21.22	153	054180	메디콕스
10839	전기·전자	-199.00	0.60	495.00	-8.23	5940	054210	이랜텍
10840	기계·장비	54.00	0.77	12.15	6.67	656	054300	팬스타엔터프라이즈
10841	금속	552.00	0.40	6.74	6.32	3720	054410	케이피티유
10842	전기·전자	-230.00	1.03	-5.50	-6.98	14010	054450	텔레칩스
10843	금속	195.00	0.97	12.52	13.85	5760	054540	삼영엠텍
10844	금융	3.00	0.46	-76.52	0.10	5050	054620	APS
10845	기타제조	-130.00	1.29	-1.25	-44.72	1580	054630	에이디칩스
10846	제약	1078.00	0.85	7.10	13.18	7650	054670	대한뉴팜
10847	오락·문화	-562.00	2.02	-7.76	-21.81	4360	054780	키이스트
10848	일반서비스	767.00	0.31	3.98	9.37	10960	054800	아이디스홀딩스
10849	IT 서비스	111.00	0.70	-27.00	8.98	3645	054920	한컴위드
10850	일반서비스	8141.00	0.49	2.95	17.78	24050	054930	유신
10851	건설	-39.00	0.36	3.65	-7.69	740	054940	엑사이엔씨
10852	기계·장비	643.00	1.37	10.71	15.30	25550	054950	제이브이엠
10853	화학	-240.00	0.44	19.11	-2.98	14350	055490	테이팩스
10854	금융	8740.00	0.56	7.20	8.11	62900	055550	신한지주
10855	기계·장비	-85.00	11.68	-130.82	-8.56	11120	056080	유진로봇
10856	의료·정밀기기	5.00	1.27	1074.00	2.38	1074	056090	시지메드텍
10857	기계·장비	655.00	0.78	-11.52	10.39	23300	056190	에스에프에이
10858	전기·전자	-200.00	0.43	-13.73	-6.24	5710	056360	코위버
10859	화학	86.00	0.58	65.93	10.49	1912	056700	신화인터텍
10860	건설	-18.00	0.78	-44.94	-1.88	809	056730	CNT85
10861	일반서비스	50.00	1.09	18.46	6.29	3600	057030	YBM넷
10862	유통	2438.00	0.30	4.32	5.25	56700	057050	현대홈쇼핑
10863	의료·정밀기기	-9.00	0.53	8.85	-1.95	965	057540	옴니시스템
10864	IT 서비스	-49.00	0.65	39.75	-9.89	1272	057680	티사이언티픽
10865		-35.00	69.76	-22.71	-114.00	8790	057880	푸른소나무
10866	의료·정밀기기	-68.00	0.82	-3.53	-11.24	2235	058110	멕아이씨에스
10867	오락·문화	5.00	0.46	12.56	1.10	766	058400	KNN
10868	금속	1569.00	0.65	7.22	9.89	41250	058430	포스코스틸리온
10869	오락·문화	-217.00	0.81	-1.52	-68.23	1126	058450	한주에이알티
10870	전기·전자	1486.00	6.24	34.45	19.20	51200	058470	리노공업
10871	전기·전자	141.00	2.38	46.19	4.91	27300	058610	에스피지
10872	IT 서비스	291.00	0.96	7.96	18.14	6380	058630	엠게임
10873	금속	4174.00	0.24	16.15	3.05	134300	058650	세아홀딩스
10874	금속	-132.00	0.39	-18.04	-6.94	3085	058730	다스코
10875	제약	-11.00	1.49	107.11	-3.35	2035	058820	CMG제약
10876	IT 서비스	116.00	0.59	23.09	10.36	2840	058850	KTcs
10877	IT 서비스	341.00	0.45	8.39	5.76	2860	058860	KTis
10878	IT 서비스	89.00	6.91	31.60	4.90	50300	058970	엠로
10879	전기·전자	340.00	3.94	25.96	42.63	14070	059090	미코
10880	전기·전자	466.00	0.82	10.62	8.74	4950	059100	아이컴포넌트
10881	전기·전자	-292.00	1.46	-22.95	-6.84	6700	059120	아진엑스텍
10882	제약	240.00	1.35	5.80	24.01	5450	059210	메타바이오메드
10883	금속	-48.00	1.60	-118.12	-1.33	5670	059270	해성에어로보틱스
10884	일반서비스	-46.00	0.76	-13.85	-2.66	5610	060150	인선이엔티
10885	화학	-54.00	0.40	-0.36	-21.13	467	060230	소니드
10886	운송장비·부품	-606.00	0.55	-0.23	-138.76	1976	060240	스타코링크
10887	금융	245.00	1.44	9.57	15.18	10780	060250	NHN KCP
10888	화학	6.00	1.03	12.72	1.50	1616	060260	뉴보텍
10889	유통	27.00	4.18	-44.55	4.65	9490	060280	큐렉소
10890	의료·정밀기기	-195.00	2.34	-11.18	-20.55	2180	060310	3S
10891	건설	82.00	4.78	65.88	5.18	30700	060370	LS마린솔루션
10892	금속	33.00	0.24	14.32	2.28	1418	060380	동양에스텍
10893	금속	-302.00	0.48	-6.04	-7.58	1825	060480	국일신동
10894	의료·정밀기기	-56.00	0.35	14.13	-5.72	1371	060540	에스에이티
10895	유통	19.00	0.61	21.62	5.77	800	060560	홈센타홀딩스
10896	오락·문화	69.00	0.98	-8.06	14.04	1894	060570	드림어스컴퍼니
10897	제약	26.00	2.07	-29.49	3.63	6370	060590	씨티씨바이오
10898	전기·전자	220.00	0.88	11.84	7.94	10660	060720	KH바텍
10899	IT 서비스	18.00	1.03	14.96	1.26	6060	060850	영림원소프트랩
10900		-73.00	0.78	-2.39	-18.47	1266	060900	DGP
10901	금융	772.00	0.38	21.49	2.81	42050	060980	HL홀딩스
10902	전기·전자	-239.00	0.40	-4.95	-14.10	2820	061040	알에프텍
10903	제약	86.00	0.49	14.19	3.43	1220	061250	화일약품
10904	전기·전자	-62.00	0.70	-7.22	-4.66	3660	061970	LB세미콘
10905	전기·전자	3222.00	5.80	25.67	29.88	82700	062040	산일전기
10906	전기·전자	-952.00	13.82	-4.01	-224.40	3815	062970	한국첨단소재
10907	IT 서비스	-767.00	0.74	-4.91	-8.43	27050	063080	컴투스홀딩스
10908	제약	1586.00	0.95	14.31	6.85	22700	063160	종근당바이오
10909	유통	-194.00	1.41	-16.70	-13.00	8900	063170	서울옥션
10910	출판·매체복제	17.00	1.19	15.03	5.13	1593	063440	SM Life Design
10911	일반서비스	3.00	0.76	66.25	0.23	4770	063570	NICE인프라
10912	의료·정밀기기	-204.00	0.28	-15.07	-12.41	2140	063760	이엘피
10913	유통	-179.00	1.11	5.27	-38.63	2170	064090	인크레더블버즈
10914	유통	-48.00	0.87	87.40	-8.09	2185	064240	홈캐스트
10915	IT 서비스	-24.00	1.53	65.05	-2.24	6830	064260	다날
10916	기계·장비	-389.00	2.42	-9.99	-46.51	9220	064290	인텍플러스
10917	운송장비·부품	1451.00	10.61	53.33	29.95	198800	064350	현대로템
10918	IT 서비스	602.00	3.22	18.66	9.59	78000	064400	LG씨엔에스
10919	IT 서비스	-231.00	1.42	-24.42	-5.68	5640	064480	브리지텍
10920	전기·전자	-27.00	0.50	-106.67	-2.43	2240	064520	테크엘
10921	제약	-5.00	1.77	-18.40	-0.24	14680	064550	바이오니아
10922	비금속	6167.00	2.41	17.30	14.78	106700	064760	티씨케이
10923	유통	354.00	0.75	-3.74	81.81	1177	064800	포니링크
10924	운송장비·부품	32.00	0.83	12.05	1.87	6120	064820	케이프
10925	IT 서비스	133.00	1.45	22.51	9.95	7810	064850	에프앤가이드
10926	운송장비·부품	802.00	0.79	8.33	8.61	32750	064960	SNT모티브
10927	섬유·의류	-307.00	0.33	-1.39	-35.90	1272	065060	지엔코
10928	기계·장비	-613.00	0.31	-52.95	-21.96	3865	065130	탑엔지니어링
10929	유통	-1.00	1.46	-1.49	-4.11	145	065150	대산F&B
10930	유통	-40.00	0.95	-4.02	-17.94	860	065170	비엘팜텍
10931	전기·전자	154.00	8.94	-1886.11	8.12	67900	065350	신성델타테크
10932	IT 서비스	-207.00	1.62	-148.00	-20.55	8140	065370	위세아이텍
10933	화학	-29.00	2.98	-11.00	-24.11	319	065420	에스아이리소스
10934	IT 서비스	23.00	0.93	8.50	4.96	1750	065440	이루온
10935	의료·정밀기기	-16.00	2.04	31.24	-3.28	4155	065450	빅텍
10936	의료·정밀기기	217.00	0.76	10.96	9.12	7860	065510	휴비츠
10937	통신	1.00	0.81	22.93	0.29	1307	065530	와이어블
10938	전기·전자	-1898.00	0.74	-0.40	-106.95	764	065570	삼영이엔씨
10939	유통	36.00	3.35	-0.68	10.78	4450	065650	하이퍼코퍼레이션
10940	유통	-236.00	2.02	-96.82	-1.91	22850	065660	안트로젠
10941	전기·전자	625.00	1.20	16.20	9.52	33800	065680	우주일렉트로
10942	화학	627.00	0.26	-7.00	61.98	1078	065690	파커스
10943	전기·전자	1569.00	1.86	16.41	36.84	36650	065710	서호전기
10944	전기·전자	-33.00	1.21	20.64	-14.04	1156	065770	CS
10945	섬유·의류	-75.00	1.11	-15.27	-14.23	2550	065950	웰크론
10946	전기·전자	694.00	0.58	7.42	8.39	5150	066130	하츠
10947	전기·전자	21.00	0.90	24.10	0.92	8460	066310	큐에스아이
10948	음식료·담배	-12.00	0.52	-4.34	-3.14	825	066360	체리부로
10949	유통	-38.00	1.16	-33.24	-3.51	1263	066430	아이로보틱스
10950	전기·전자	4418.00	0.66	38.04	14.87	77300	066570	LG전자
10951	운송장비·부품	-26.00	1.65	20.64	-4.44	3880	066590	우수AMS
10952	건설	1015.00	0.50	3.62	11.31	19650	066620	국보디자인
10953	전기·전자	61.00	0.34	27.03	2.81	3135	066670	디티씨
10954	제약	-86.00	0.85	-2.36	-9.78	2980	066700	테라젠이텍스
10955	오락·문화	-9.00	2.56	-87.82	-7.16	1493	066790	씨씨에스
10956	전기·전자	-84.00	0.61	-1.60	-12.24	2285	066900	디에이피
10957	유통	-98.00	1.35	-4.02	-50.37	1033	066910	손오공
10958	전기·전자	-3056.00	2.84	-5.41	-67.54	56400	066970	엘앤에프
10959	일반서비스	32.00	1.28	-0.99	10.70	1499	066980	한성크린텍
10960	IT 서비스	16.00	1.46	-25.19	4.69	1990	067000	조이시티
10961	IT 서비스	51.00	0.62	55.00	1.18	2805	067010	이씨에스
10962	제약	-22.00	3.41	512.07	-2.34	14850	067080	대화제약
10963	IT 서비스	2324.00	2.41	10.27	27.79	90400	067160	SOOP
10964	운송장비·부품	-100.00	0.38	-1.79	-6.28	2705	067170	오텍
10965	일반서비스	718.00	0.96	6.71	8.02	35200	067280	멀티캠퍼스
10966	제약	160.00	3.23	17.65	110.35	1677	067290	JW신약
10967	전기·전자	-52.00	1.91	-33.25	-3.77	12570	067310	하나마이크론
10968	제약	-8.00	3.14	-870.00	-0.38	6960	067370	선바이오
10969	운송장비·부품	4.00	0.69	-9.02	2.32	568	067390	아스트
10970	운송장비·부품	445.00	0.44	8.60	32.34	2390	067570	엔브이에이치코리아
10971	제약	-469.00	1.52	95.77	-61.85	4980	067630	HLB생명과학
10972	IT 서비스	249.00	1.77	13.80	13.50	3435	067730	로지시스
10973	전기·전자	26.00	0.42	6.40	1.82	2380	067770	세진티에스
10974	유통	308.00	0.23	8.93	2.64	2750	067830	세이브존I&C
10975	일반서비스	200.00	0.43	4.15	4.84	7140	067900	와이엔텍
10976	IT 서비스	-81.00	0.73	9.38	-4.49	5560	067920	이글루
10977	유통	-8.00	0.35	-29.06	-0.25	4650	067990	도이치모터스
10978	오락·문화	-19.00	0.80	-20.58	-2.70	2305	068050	팬엔터테인먼트
10979	기계·장비	-90.00	2.86	-19.43	-28.16	3750	068100	케이웨더
10980	전기·전자	-520.00	1.30	28.75	-32.06	8740	068240	다원시스
10981	제약	466.00	2.08	96.42	2.51	172500	068270	셀트리온
10982	오락·문화	1085.00	1.05	17.12	6.34	18570	068290	삼성출판사
10983	기계·장비	86.00	1.17	20.16	6.49	1734	068330	일신바이오
10984	제약	503.00	5.75	109.54	5.68	55100	068760	셀트리온제약
10985	기계·장비	276.00	0.46	7.80	8.02	6330	068790	DMS
10986	일반서비스	52.00	1.49	13.76	4.53	7540	068930	디지털대성
10987	전기·전자	-53.00	1.58	-16.21	-48.47	778	068940	셀피글로벌
10988	IT 서비스	39.00	0.68	8.96	0.81	14600	069080	웹젠
10989	금속	-33.00	0.55	12.19	-4.45	1633	069140	누리플랜
10990	화학	352.00	0.77	9.11	6.72	17310	069260	TKG휴켐스
10991	전기·전자	-8.00	0.86	19.02	-2.42	1198	069330	유아이디
10992	IT 서비스	73.00	1.06	46.59	5.61	5730	069410	엔텔스
10993	금속	60.00	1.31	87.33	16.59	1834	069460	대호에이엘
